id,internal_signal_score
synth_dosage_0091,1.0
synth_dosage_0092,1.0
synth_dosage_0093,0.97
synth_dosage_0094,1.0
synth_dosage_0095,0.97
synth_dosage_0096,0.99
synth_dosage_0097,1.0
synth_dosage_0098,1.0
synth_dosage_0099,1.0
synth_dosage_0100,1.0
synth_dosage_0101,1.0
synth_dosage_0102,1.0
synth_dosage_0103,0.92
synth_dosage_0104,0.99
synth_dosage_0105,1.0
synth_dosage_0106,0.98
synth_dosage_0107,0.99
synth_dosage_0108,1.0
synth_dosage_0109,1.0
synth_dosage_0110,0.98
synth_dosage_0111,1.0
synth_dosage_0112,1.0
synth_dosage_0113,0.99
synth_dosage_0114,0.99
synth_dosage_0115,0.97
synth_dosage_0116,0.99
synth_dosage_0117,0.94
synth_dosage_0118,1.0
synth_dosage_0119,1.0
synth_dosage_0120,0.99
synth_dosage_0121,0.99
synth_dosage_0122,0.98
synth_dosage_0123,0.99
synth_dosage_0124,1.0
synth_dosage_0125,0.97
synth_dosage_0126,1.0
synth_dosage_0127,1.0
synth_dosage_0128,1.0
synth_dosage_0129,0.88
synth_dosage_0130,0.99
synth_dosage_0131,0.99
synth_dosage_0132,0.95
synth_dosage_0133,1.0
synth_dosage_0134,0.96
synth_dosage_0135,0.95
synth_dosage_0136,1.0
synth_dosage_0137,0.93
synth_dosage_0138,1.0
synth_dosage_0139,1.0
synth_dosage_0140,0.97
synth_dosage_0141,1.0
synth_dosage_0142,1.0
synth_dosage_0143,0.95
synth_dosage_0144,0.93
synth_dosage_0145,1.0
synth_dosage_0146,1.0
synth_dosage_0147,0.87
synth_dosage_0148,0.99
synth_dosage_0149,0.95
synth_dosage_0150,1.0
synth_dosage_0151,1.0
synth_dosage_0152,1.0
synth_dosage_0153,0.98
synth_dosage_0154,1.0
synth_dosage_0155,1.0
synth_dosage_0156,0.99
synth_dosage_0157,1.0
synth_dosage_0158,1.0
synth_dosage_0159,0.99
synth_dosage_0160,1.0
synth_dosage_0161,0.09
synth_dosage_0162,0.45
synth_dosage_0163,0.08
synth_dosage_0164,0.99
synth_dosage_0165,0.17
synth_dosage_0166,1.0
synth_dosage_0167,1.0
synth_dosage_0168,0.11
synth_dosage_0169,0.84
synth_dosage_0170,0.06
synth_dosage_0171,0.3
synth_dosage_0172,0.04
synth_dosage_0173,0.0
synth_dosage_0174,0.02
synth_dosage_0175,0.12
synth_dosage_0176,0.46
synth_dosage_0177,0.04
synth_dosage_0178,0.05
synth_dosage_0179,0.99
synth_dosage_0180,0.12
synth_dosage_0181,0.35
synth_dosage_0182,0.07
synth_dosage_0183,1.0
synth_dosage_0184,0.21
synth_dosage_0185,0.09
synth_dosage_0186,0.13
synth_dosage_0187,0.96
synth_dosage_0188,0.06
synth_dosage_0189,0.09
synth_dosage_0190,1.0
synth_dosage_0191,0.03
synth_dosage_0192,0.11
synth_dosage_0193,0.06
synth_dosage_0194,0.4
synth_dosage_0195,0.03
synth_dosage_0196,0.22
synth_dosage_0197,0.05
synth_dosage_0198,0.31
synth_dosage_0199,0.99
synth_dosage_0200,0.99
synth_dosage_0201,0.21
synth_dosage_0202,0.18
synth_dosage_0203,0.15
synth_dosage_0204,0.04
synth_dosage_0205,1.0
synth_dosage_0206,1.0
synth_dosage_0207,0.2
synth_dosage_0208,0.12
synth_dosage_0209,0.99
synth_dosage_0210,1.0
synth_dosage_0211,1.0
synth_dosage_0212,0.11
synth_dosage_0213,0.07
synth_dosage_0214,0.13
synth_dosage_0215,0.97
synth_dosage_0216,0.02
synth_dosage_0217,0.1
synth_dosage_0218,0.08
synth_dosage_0219,0.37
synth_dosage_0220,0.01
synth_dosage_0221,0.18
synth_dosage_0222,0.97
synth_dosage_0223,1.0
synth_dosage_0224,0.07
synth_dosage_0225,0.98
synth_dosage_0226,0.25
synth_dosage_0227,1.0
synth_dosage_0228,0.27
synth_dosage_0229,0.36
synth_dosage_0230,0.26
synth_dosage_0231,0.95
synth_dosage_0232,0.41
synth_dosage_0233,0.25
synth_dosage_0234,1.0
synth_dosage_0235,1.0
synth_dosage_0236,0.09
synth_dosage_0237,0.16
synth_dosage_0238,0.96
synth_dosage_0239,0.99
synth_dosage_0240,0.15
synth_dosage_0241,0.97
synth_dosage_0242,0.13
synth_dosage_0243,0.07
synth_dosage_0244,0.05
synth_dosage_0245,0.02
synth_dosage_0246,0.16
synth_dosage_0247,1.0
synth_dosage_0248,0.05
synth_dosage_0249,0.02
synth_dosage_0250,0.24
synth_dosage_0251,1.0
synth_dosage_0252,0.87
synth_dosage_0253,0.99
synth_dosage_0254,0.09
synth_dosage_0255,1.0
synth_dosage_0256,0.18
synth_dosage_0257,1.0
synth_dosage_0258,1.0
synth_dosage_0259,0.97
synth_dosage_0260,1.0
synth_dosage_0261,0.58
synth_dosage_0262,0.38
synth_dosage_0263,0.03
synth_dosage_0264,0.03
synth_dosage_0265,0.13
synth_dosage_0266,0.32
synth_dosage_0267,0.12
synth_dosage_0268,0.18
synth_dosage_0269,0.01
synth_dosage_0270,1.0
synth_dosage_0271,1.0
synth_dosage_0272,0.52
synth_dosage_0273,0.13
synth_dosage_0274,0.08
synth_dosage_0275,1.0
synth_dosage_0276,0.98
synth_dosage_0277,0.12
synth_dosage_0278,0.08
synth_dosage_0279,0.06
synth_dosage_0280,0.05
synth_dosage_0281,0.23
synth_dosage_0282,0.05
synth_dosage_0283,1.0
synth_dosage_0284,0.99
synth_dosage_0285,0.16
synth_dosage_0286,0.01
synth_dosage_0287,0.08
synth_dosage_0288,0.08
synth_dosage_0289,1.0
synth_dosage_0290,0.98
synth_dosage_0291,1.0
synth_dosage_0292,0.96
synth_dosage_0293,1.0
synth_dosage_0294,0.96
synth_dosage_0295,0.05
synth_dosage_0296,0.31
synth_dosage_0297,0.14
synth_dosage_0298,0.06
synth_dosage_0299,0.22
synth_dosage_0300,1.0
synth_dosage_0301,0.05
synth_dosage_0302,0.09
synth_dosage_0303,0.08
synth_dosage_0304,0.11
synth_dosage_0305,1.0
synth_dosage_0306,0.02
synth_dosage_0307,0.16
synth_dosage_0308,0.14
synth_dosage_0309,0.29
synth_dosage_0310,0.02
synth_dosage_0311,1.0
synth_dosage_0312,1.0
synth_dosage_0313,0.09
synth_dosage_0314,0.08
synth_dosage_0315,0.95
synth_dosage_0316,1.0
synth_dosage_0317,0.07
synth_dosage_0318,0.26
synth_dosage_0319,0.22
synth_dosage_0320,0.99
synth_dosage_0321,1.0
synth_dosage_0322,1.0
synth_dosage_0323,0.96
synth_dosage_0324,1.0
synth_dosage_0325,0.94
synth_dosage_0326,0.96
synth_dosage_0327,0.99
synth_dosage_0328,1.0
synth_dosage_0329,1.0
synth_dosage_0330,1.0
synth_dosage_0331,0.97
synth_dosage_0332,1.0
synth_dosage_0333,1.0
synth_dosage_0334,0.95
synth_dosage_0335,0.99
synth_dosage_0336,1.0
synth_dosage_0337,1.0
synth_dosage_0338,1.0
synth_dosage_0339,1.0
synth_dosage_0340,1.0
synth_dosage_0341,0.91
synth_dosage_0342,1.0
synth_dosage_0343,1.0
synth_dosage_0344,1.0
synth_dosage_0345,0.99
synth_dosage_0346,0.99
synth_dosage_0347,1.0
synth_dosage_0348,0.76
synth_dosage_0349,1.0
synth_dosage_0350,0.98
synth_dosage_0351,0.93
synth_dosage_0352,1.0
synth_dosage_0353,1.0
synth_dosage_0354,0.98
synth_dosage_0355,1.0
synth_dosage_0356,1.0
synth_dosage_0357,1.0
synth_dosage_0358,1.0
synth_dosage_0359,1.0
synth_dosage_0360,1.0
synth_dosage_0361,1.0
synth_dosage_0362,1.0
synth_dosage_0363,1.0
synth_dosage_0364,1.0
synth_dosage_0365,1.0
synth_dosage_0366,0.91
synth_dosage_0367,1.0
synth_dosage_0368,1.0
synth_dosage_0369,1.0
synth_dosage_0370,0.93
synth_dosage_0371,0.98
synth_dosage_0372,0.99
synth_dosage_0373,0.94
synth_dosage_0374,0.94
synth_dosage_0375,0.99
synth_dosage_0376,1.0
synth_dosage_0377,0.93
synth_dosage_0378,1.0
synth_dosage_0379,0.91
synth_dosage_0380,1.0
synth_dosage_0381,0.95
synth_dosage_0382,1.0
synth_dosage_0383,1.0
synth_dosage_0384,0.99
synth_dosage_0385,1.0
synth_dosage_0386,1.0
synth_dosage_0387,0.87
synth_dosage_0388,0.96
synth_dosage_0389,1.0
synth_dosage_0390,1.0
synth_dosage_0391,1.0
synth_dosage_0392,0.95
synth_dosage_0393,1.0
synth_dosage_0394,0.93
synth_dosage_0395,1.0
synth_dosage_0396,1.0
synth_dosage_0397,1.0
synth_dosage_0398,0.99
synth_dosage_0399,1.0
synth_dosage_0400,0.95
synth_dosage_0401,1.0
synth_dosage_0402,1.0
synth_dosage_0403,1.0
synth_dosage_0404,1.0
synth_dosage_0405,1.0
synth_dosage_0406,1.0
synth_dosage_0407,1.0
synth_dosage_0408,1.0
synth_dosage_0409,1.0
synth_dosage_0410,1.0
synth_dosage_0411,1.0
synth_dosage_0412,0.96
synth_dosage_0413,1.0
synth_dosage_0414,1.0
synth_dosage_0415,1.0
synth_dosage_0416,0.98
synth_dosage_0417,0.97
synth_dosage_0418,1.0
synth_dosage_0419,0.99
synth_dosage_0420,0.99
synth_dosage_0421,1.0
synth_dosage_0422,1.0
synth_dosage_0423,1.0
synth_dosage_0424,1.0
synth_dosage_0425,1.0
synth_dosage_0426,1.0
synth_dosage_0427,1.0
synth_dosage_0428,0.98
synth_dosage_0429,1.0
synth_dosage_0430,1.0
synth_dosage_0431,0.97
synth_dosage_0432,1.0
synth_dosage_0433,1.0
synth_dosage_0434,0.99
synth_dosage_0435,1.0
synth_dosage_0436,1.0
synth_dosage_0437,0.99
synth_dosage_0438,0.99
synth_dosage_0439,0.99
synth_dosage_0440,0.95
synth_dosage_0441,1.0
synth_dosage_0442,0.93
synth_dosage_0443,0.99
synth_dosage_0444,1.0
synth_dosage_0445,1.0
synth_dosage_0446,1.0
synth_dosage_0447,1.0
synth_dosage_0448,0.94
synth_dosage_0449,0.99
synth_dosage_0450,1.0
synth_dosage_0451,1.0
synth_dosage_0452,0.96
synth_dosage_0453,1.0
synth_dosage_0454,1.0
synth_dosage_0455,1.0
synth_dosage_0456,1.0
synth_dosage_0457,0.99
synth_dosage_0458,1.0
synth_dosage_0459,1.0
synth_dosage_0460,0.99
synth_dosage_0461,1.0
synth_dosage_0462,1.0
synth_dosage_0463,0.95
synth_dosage_0464,1.0
synth_dosage_0465,0.88
synth_dosage_0466,1.0
synth_dosage_0467,1.0
synth_dosage_0468,1.0
synth_dosage_0469,1.0
synth_dosage_0470,1.0
synth_dosage_0471,1.0
synth_dosage_0472,0.99
synth_dosage_0473,1.0
synth_dosage_0474,0.9
synth_dosage_0475,1.0
synth_dosage_0476,1.0
synth_dosage_0477,0.97
synth_dosage_0478,1.0
synth_dosage_0479,1.0
