id,internal_signal_score
synth_dosage_0084,0.97
synth_dosage_0085,1.0
synth_dosage_0086,0.99
synth_dosage_0087,1.0
synth_dosage_0088,0.73
synth_dosage_0089,0.97
synth_dosage_0090,0.94
synth_dosage_0091,0.99
synth_dosage_0092,0.64
synth_dosage_0093,0.99
synth_dosage_0094,0.36
synth_dosage_0095,0.94
synth_dosage_0096,0.88
synth_dosage_0097,0.99
synth_dosage_0098,0.92
synth_dosage_0099,0.95
synth_dosage_0100,0.99
synth_dosage_0101,0.87
synth_dosage_0102,0.64
synth_dosage_0103,0.98
synth_dosage_0104,0.99
synth_dosage_0105,0.93
synth_dosage_0106,1.0
synth_dosage_0107,0.81
synth_dosage_0108,0.41
synth_dosage_0109,0.98
synth_dosage_0110,0.97
synth_dosage_0111,0.95
synth_dosage_0112,0.98
synth_dosage_0113,0.94
synth_dosage_0114,0.95
synth_dosage_0115,0.9
synth_dosage_0116,0.98
synth_dosage_0117,0.97
synth_dosage_0118,0.99
synth_dosage_0119,0.93
synth_dosage_0120,1.0
synth_dosage_0121,0.98
synth_dosage_0122,0.74
synth_dosage_0123,0.97
synth_dosage_0124,0.53
synth_dosage_0125,0.99
synth_dosage_0126,0.98
synth_dosage_0127,1.0
synth_dosage_0128,0.37
synth_dosage_0129,0.91
synth_dosage_0130,0.97
synth_dosage_0131,0.97
synth_dosage_0132,0.99
synth_dosage_0133,0.59
synth_dosage_0134,0.82
synth_dosage_0135,0.57
synth_dosage_0136,0.98
synth_dosage_0137,0.98
synth_dosage_0138,0.96
synth_dosage_0139,0.98
synth_dosage_0140,0.94
synth_dosage_0141,0.74
synth_dosage_0142,0.88
synth_dosage_0143,1.0
synth_dosage_0144,0.97
synth_dosage_0145,1.0
synth_dosage_0146,0.95
synth_dosage_0147,0.95
synth_dosage_0148,0.97
synth_dosage_0149,0.96
synth_dosage_0150,0.96
synth_dosage_0151,0.97
synth_dosage_0152,0.95
synth_dosage_0153,1.0
synth_dosage_0154,0.98
synth_dosage_0155,0.86
synth_dosage_0156,0.6
synth_dosage_0157,0.62
synth_dosage_0158,0.95
synth_dosage_0159,0.89
synth_dosage_0160,0.95
synth_dosage_0161,0.28
synth_dosage_0162,0.77
synth_dosage_0163,0.99
synth_dosage_0164,0.96
synth_dosage_0165,0.93
synth_dosage_0166,0.93
synth_dosage_0167,0.73
synth_dosage_0168,0.99
synth_dosage_0169,0.14
synth_dosage_0170,0.58
synth_dosage_0171,0.32
synth_dosage_0172,1.0
synth_dosage_0173,0.99
synth_dosage_0174,0.94
synth_dosage_0175,0.97
synth_dosage_0176,0.08
synth_dosage_0177,0.93
synth_dosage_0178,0.27
synth_dosage_0179,0.99
synth_dosage_0180,0.98
synth_dosage_0181,0.99
synth_dosage_0182,0.98
synth_dosage_0183,0.16
synth_dosage_0184,0.23
synth_dosage_0185,0.9
synth_dosage_0186,1.0
synth_dosage_0187,0.98
synth_dosage_0188,0.15
synth_dosage_0189,0.15
synth_dosage_0190,0.93
synth_dosage_0191,0.98
synth_dosage_0192,0.95
synth_dosage_0193,1.0
synth_dosage_0194,0.98
synth_dosage_0195,0.93
synth_dosage_0196,0.94
synth_dosage_0197,0.96
synth_dosage_0198,0.97
synth_dosage_0199,0.98
synth_dosage_0200,0.98
synth_dosage_0201,0.31
synth_dosage_0202,0.74
synth_dosage_0203,1.0
synth_dosage_0204,1.0
synth_dosage_0205,0.99
synth_dosage_0206,0.98
synth_dosage_0207,0.99
synth_dosage_0208,1.0
synth_dosage_0209,0.26
synth_dosage_0210,0.96
synth_dosage_0211,0.92
synth_dosage_0212,1.0
synth_dosage_0213,0.98
synth_dosage_0214,1.0
synth_dosage_0215,0.98
synth_dosage_0216,0.96
synth_dosage_0217,0.97
synth_dosage_0218,0.95
synth_dosage_0219,0.74
synth_dosage_0220,0.99
synth_dosage_0221,0.96
synth_dosage_0222,0.06
synth_dosage_0223,0.99
synth_dosage_0224,0.95
synth_dosage_0225,0.21
synth_dosage_0226,0.39
synth_dosage_0227,0.99
synth_dosage_0228,0.94
synth_dosage_0229,0.19
synth_dosage_0230,0.2
synth_dosage_0231,0.99
synth_dosage_0232,0.99
synth_dosage_0233,0.98
synth_dosage_0234,0.98
synth_dosage_0235,0.32
synth_dosage_0236,0.87
synth_dosage_0237,0.91
synth_dosage_0238,0.97
synth_dosage_0239,1.0
synth_dosage_0240,0.97
synth_dosage_0241,0.95
synth_dosage_0242,0.11
synth_dosage_0243,0.95
synth_dosage_0244,0.99
synth_dosage_0245,0.97
synth_dosage_0246,0.8
synth_dosage_0247,0.93
synth_dosage_0248,0.14
synth_dosage_0249,0.91
synth_dosage_0250,0.12
synth_dosage_0251,0.99
synth_dosage_0252,1.0
synth_dosage_0253,0.2
synth_dosage_0254,0.99
synth_dosage_0255,0.94
synth_dosage_0256,0.93
synth_dosage_0257,0.99
synth_dosage_0258,0.91
synth_dosage_0259,0.92
synth_dosage_0260,0.25
synth_dosage_0261,0.98
synth_dosage_0262,0.99
synth_dosage_0263,0.98
synth_dosage_0264,0.35
synth_dosage_0265,0.2
synth_dosage_0266,0.11
synth_dosage_0267,0.27
synth_dosage_0268,0.31
synth_dosage_0269,0.93
synth_dosage_0270,0.99
synth_dosage_0271,1.0
synth_dosage_0272,0.3
synth_dosage_0273,1.0
synth_dosage_0274,0.23
synth_dosage_0275,0.97
synth_dosage_0276,0.9
synth_dosage_0277,0.41
synth_dosage_0278,0.95
synth_dosage_0279,0.85
synth_dosage_0280,0.89
synth_dosage_0281,0.28
synth_dosage_0282,0.31
synth_dosage_0283,0.43
synth_dosage_0284,0.88
synth_dosage_0285,0.99
synth_dosage_0286,0.99
synth_dosage_0287,0.18
synth_dosage_0288,0.86
synth_dosage_0289,0.13
synth_dosage_0290,1.0
synth_dosage_0291,0.99
synth_dosage_0292,0.16
synth_dosage_0293,0.26
synth_dosage_0294,0.98
synth_dosage_0295,0.21
synth_dosage_0296,0.98
synth_dosage_0297,1.0
synth_dosage_0298,0.95
synth_dosage_0299,0.33
synth_dosage_0300,0.93
synth_dosage_0301,1.0
synth_dosage_0302,0.17
synth_dosage_0303,0.18
synth_dosage_0304,0.96
synth_dosage_0305,0.45
synth_dosage_0306,0.24
synth_dosage_0307,0.91
synth_dosage_0308,0.9
synth_dosage_0309,0.99
synth_dosage_0310,0.24
synth_dosage_0311,0.99
synth_dosage_0312,0.35
synth_dosage_0313,0.98
synth_dosage_0314,0.22
synth_dosage_0315,0.97
synth_dosage_0316,0.96
synth_dosage_0317,0.94
synth_dosage_0318,0.91
synth_dosage_0319,0.17
synth_dosage_0320,0.98
synth_dosage_0321,1.0
synth_dosage_0322,0.96
synth_dosage_0323,1.0
synth_dosage_0324,0.95
synth_dosage_0325,1.0
synth_dosage_0326,0.95
synth_dosage_0327,1.0
synth_dosage_0328,0.96
synth_dosage_0329,0.97
synth_dosage_0330,0.98
synth_dosage_0331,1.0
synth_dosage_0332,1.0
synth_dosage_0333,0.88
synth_dosage_0334,0.99
synth_dosage_0335,0.99
synth_dosage_0336,1.0
synth_dosage_0337,1.0
synth_dosage_0338,0.99
synth_dosage_0339,1.0
synth_dosage_0340,0.98
synth_dosage_0341,1.0
synth_dosage_0342,0.94
synth_dosage_0343,0.94
synth_dosage_0344,1.0
synth_dosage_0345,1.0
synth_dosage_0346,0.99
synth_dosage_0347,1.0
synth_dosage_0348,1.0
synth_dosage_0349,0.99
synth_dosage_0350,0.96
synth_dosage_0351,0.97
synth_dosage_0352,0.97
synth_dosage_0353,0.94
synth_dosage_0354,1.0
synth_dosage_0355,1.0
synth_dosage_0356,1.0
synth_dosage_0357,1.0
synth_dosage_0358,1.0
synth_dosage_0359,1.0
synth_dosage_0360,1.0
synth_dosage_0361,0.91
synth_dosage_0362,1.0
synth_dosage_0363,1.0
synth_dosage_0364,0.99
synth_dosage_0365,1.0
synth_dosage_0366,0.96
synth_dosage_0367,1.0
synth_dosage_0368,0.97
synth_dosage_0369,1.0
synth_dosage_0370,1.0
synth_dosage_0371,0.99
synth_dosage_0372,1.0
synth_dosage_0373,1.0
synth_dosage_0374,0.96
synth_dosage_0375,0.99
synth_dosage_0376,1.0
synth_dosage_0377,0.97
synth_dosage_0378,0.94
synth_dosage_0379,1.0
synth_dosage_0380,1.0
synth_dosage_0381,1.0
synth_dosage_0382,0.98
synth_dosage_0383,0.98
synth_dosage_0384,1.0
synth_dosage_0385,0.97
synth_dosage_0386,0.98
synth_dosage_0387,0.9
synth_dosage_0388,0.96
synth_dosage_0389,0.99
synth_dosage_0390,0.95
synth_dosage_0391,1.0
synth_dosage_0392,1.0
synth_dosage_0393,1.0
synth_dosage_0394,0.97
synth_dosage_0395,0.99
synth_dosage_0396,0.96
synth_dosage_0397,0.98
synth_dosage_0398,0.97
synth_dosage_0399,1.0
synth_dosage_0400,0.99
synth_dosage_0401,1.0
synth_dosage_0402,1.0
synth_dosage_0403,0.87
synth_dosage_0404,1.0
synth_dosage_0405,0.96
synth_dosage_0406,1.0
synth_dosage_0407,0.99
synth_dosage_0408,1.0
synth_dosage_0409,0.96
synth_dosage_0410,1.0
synth_dosage_0411,1.0
synth_dosage_0412,0.99
synth_dosage_0413,0.91
synth_dosage_0414,1.0
synth_dosage_0415,0.97
synth_dosage_0416,1.0
synth_dosage_0417,0.99
synth_dosage_0418,0.97
synth_dosage_0419,0.98
synth_dosage_0420,0.99
synth_dosage_0421,0.76
synth_dosage_0422,0.97
synth_dosage_0423,0.98
synth_dosage_0424,0.98
synth_dosage_0425,1.0
synth_dosage_0426,1.0
synth_dosage_0427,1.0
synth_dosage_0428,0.95
synth_dosage_0429,1.0
synth_dosage_0430,0.99
synth_dosage_0431,0.96
synth_dosage_0432,1.0
synth_dosage_0433,0.97
synth_dosage_0434,0.99
synth_dosage_0435,0.89
synth_dosage_0436,0.97
synth_dosage_0437,0.99
synth_dosage_0438,1.0
synth_dosage_0439,0.96
synth_dosage_0440,1.0
synth_dosage_0441,1.0
synth_dosage_0442,1.0
synth_dosage_0443,0.99
synth_dosage_0444,0.99
synth_dosage_0445,1.0
synth_dosage_0446,0.98
synth_dosage_0447,0.94
synth_dosage_0448,0.96
synth_dosage_0449,0.97
synth_dosage_0450,1.0
synth_dosage_0451,1.0
synth_dosage_0452,1.0
synth_dosage_0453,1.0
synth_dosage_0454,0.99
synth_dosage_0455,1.0
synth_dosage_0456,0.96
synth_dosage_0457,1.0
synth_dosage_0458,0.99
synth_dosage_0459,0.99
synth_dosage_0460,0.97
synth_dosage_0461,0.96
synth_dosage_0462,0.97
synth_dosage_0463,0.97
synth_dosage_0464,1.0
synth_dosage_0465,1.0
synth_dosage_0466,0.99
synth_dosage_0467,0.99
synth_dosage_0468,0.99
synth_dosage_0469,0.97
synth_dosage_0470,1.0
synth_dosage_0471,0.97
synth_dosage_0472,0.99
synth_dosage_0473,0.83
synth_dosage_0474,0.95
synth_dosage_0475,0.99
synth_dosage_0476,1.0
synth_dosage_0477,1.0
synth_dosage_0478,0.96
synth_dosage_0479,0.94
