id,internal_signal_score
60329dc11cb411341a000147,0.85
530cefaaad0bf1360c000010,0.04
5c7036127c78d69471000064,0.75
530cf4e0c8a0b4a00c000004,0.88
58df5efbc784871774000001,0.31
5c0e838b133db5eb7800002e,0.1
624f0813e764a5320400000a,0.91
5a8b27e6fcd1d6a10c00001e,0.82
5a6e18d8b750ff4455000038,0.17
550899c92e93f0133a000003,0.17
56b1f4300a360a5e4500001b,0.89
5a8980d2fcd1d6a10c00000d,0.93
602c1d3b1cb411341a00011e,0.91
5e5508e2b761aafe09000006,0.14
5506e2ff8e1671127b00000d,0.73
5c92871decadf2e73f000016,0.76
52f89fc62059c6d71c000050,0.85
58e75d483e8b6dc87c000005,0.83
5c9ff25eecadf2e73f000043,0.75
6031270b1cb411341a00012c,0.76
54ff106b6ad7dcbc1200000c,0.21
5ac721230340b9f058000005,0.93
5e290a268b3851296d00000d,0.29
51763a278ed59a060a000030,0.03
5aa82180d6d6b54f79000015,0.3
51640b4a298dcd4e51000050,0.52
587e0116ae05ffb474000002,0.64
55031963e9bde6963400002a,0.06
5c93e8bdecadf2e73f00001c,0.78
5cebf83ea49efeb44c00000a,0.7
5e338cf5fbd6abf43b00005d,0.14
571f34ac0fd6f91b68000005,0.36
601ee4c61cb411341a000066,0.85
601bde6e1cb411341a000006,0.89
517404878ed59a060a000023,0.2
535d59349a4572de6f000009,0.73
553c9f96f32186855800000c,0.73
5a8a9f18fcd1d6a10c00001a,0.32
56cdf4875795f9a73e000040,0.77
5895b7157d9090f353000009,0.67
5cb39707ecadf2e73f000060,0.6
622b95dc3a8413c653000092,0.06
56e6dfc2edfc094c1f000003,0.86
56c332a350c68dd41600000d,0.26
5149aafcd24251bc05000045,0.74
61f9605f882a024a1000004f,0.07
6027f8ae1cb411341a0000ed,0.85
53357ca0d6d3ac6a3400004b,0.91
589a245778275d0c4a000024,0.41
5328185dd6d3ac6a3400000e,0.09
601d73261cb411341a00003a,0.36
533c38b3c45e133714000009,0.78
5fd78702a43ad31278000005,0.14
5ab144fefcf4565872000012,0.32
5354f289288f4dae47000008,0.84
58adc1ff9ef3c34033000006,0.82
5e46eb7a3f5415952900000d,0.71
571f2b5bbb137a4b0c000010,0.94
5c8fe7cb0101eac87000000c,0.89
58e7902b3e8b6dc87c000007,0.87
5d386ed6a1e1595105000004,0.96
588f2de394c1512c50000001,0.79
6238a0033a8413c6530000b8,0.78
61f80d5d882a024a1000003c,0.18
5e4adcbe6d0a277941000017,0.24
6057238394d57fd879000029,0.78
5547ec32f35db7552600000a,0.67
6026d8641cb411341a0000cd,0.96
5fdb42e7a43ad31278000026,0.79
54d907c84b1fd0d33c000008,0.8
5c51fe8907ef653866000007,0.94
52e62bae98d0239505000015,0.85
5506eca18e1671127b00000f,0.8
54df695b1388e8454a000004,0.91
606ad07394d57fd879000050,0.93
5a6fabfeb750ff4455000062,0.2
5c5f11c31a4c55d80b000015,0.96
58da5dc58acda34529000016,0.83
5a7a44b4faa1ab7d2e000010,0.15
605cc21d94d57fd879000036,0.81
58e26ede6fddd3e83e000015,0.49
5a6e47b1b750ff4455000049,0.08
5e47592835b8f0833c000001,0.79
620155b6c9dfcb9c09000024,0.15
5709ee36cf1c32585100001e,0.74
56caea805795f9a73e00002c,0.68
5c896f60d558e5f232000003,0.75
58ce5c7c1f5fb2b734000001,0.79
5161cfa3298dcd4e5100003d,0.09
5c7a4ed5d774d04240000008,0.9
60367f5e1cb411341a000157,0.18
61f95f9f882a024a1000004e,0.94
532673c4d6d3ac6a34000009,0.26
55192892622b194345000012,0.88
5353aedb288f4dae47000006,0.69
5a6d196db750ff4455000032,0.72
5c8fea130101eac87000000d,0.4
6026ef9d1cb411341a0000d5,0.93
5c72c9207c78d6947100007b,0.85
571e12097de986d80d000017,0.73
604fc22894d57fd879000008,0.07
5ac0817cd0c506ce46000001,0.36
5c900983ecadf2e73f000002,0.59
5895bfdc7d9090f35300000c,0.78
53398855d6d3ac6a3400005b,0.76
5c52cde87e3cb0e23100000e,0.33
5e41620648dab47f2600000e,0.49
550ae16bc2af5d5b70000009,0.27
515d7693298dcd4e5100000c,0.67
5c7006037c78d6947100005d,0.74
602356b81cb411341a000099,0.68
54f08d4a94afd61504000016,0.13
56ffd805cf1c32585100000a,0.69
5e9eba150d431b5f73000005,0.19
5e51c6036d0a27794100003c,0.8
60490c421cb411341a000166,0.83
58add7699ef3c34033000009,0.99
606aea9b94d57fd879000058,0.87
55450521bf90a13052000001,0.79
601cb4541cb411341a000024,0.88
621911323a8413c653000038,0.85
5139b31dbee46bd34c000004,0.82
551829a76487737b43000009,0.89
60314c361cb411341a00012e,0.81
5e36e254b5b409ea53000010,0.75
52bf1d2e03868f1b0600000c,0.84
621b61833a8413c65300003e,0.08
62121c583a8413c653000016,0.25
5c654c14e842deac67000025,0.39
624d9492e764a53204000006,0.65
5c97a08becadf2e73f000029,0.54
532bf6f2d6d3ac6a34000015,0.18
62587803e764a5320400002b,0.74
51bdd9c2047fa84d1d000002,0.86
5a95765bfcd1d6a10c000028,0.83
5c72768a7c78d6947100006c,0.14
5a8056a2faa1ab7d2e00001f,0.74
5c5f2dc21a4c55d80b000024,0.79
58848ea5e56acf517600000e,0.23
5e2b0d167d50947c2f000002,0.83
622dd1433a8413c6530000a5,0.1
53161545b166e2b806000002,0.71
5cb38a56ecadf2e73f00005e,0.16
52b2ed144003448f55000004,0.16
5fdb1023a43ad31278000009,0.79
5e2a1096aa19d7443100000e,0.74
5c72bd047c78d69471000077,0.22
54f35ad864850a5854000004,0.78
52f21e8f2059c6d71c00000c,0.82
5318a955b166e2b806000020,0.23
5d38767ca1e159510500000b,0.8
5a74b1730384be9551000007,0.86
5713c7dd1174fb1755000014,0.05
52b2e409f828ad283c00000e,0.83
589c215778275d0c4a00003c,0.86
51680b0e298dcd4e51000065,0.16
62058198c9dfcb9c09000030,0.86
5a896c26fcd1d6a10c000007,0.89
5311bf53e3eabad021000006,0.74
56b773a96e3f8eaf4c000003,0.82
5e52add36d0a277941000047,0.8
513ce494bee46bd34c000009,0.75
530cf4c54a5037880c000008,0.75
58bfd8e902b8c60953000018,0.95
5aa4faaed6d6b54f7900000b,0.24
601c46f61cb411341a00001d,0.27
593fe5c270f9fc6f0f000021,0.93
57090c33cf1c325851000013,0.82
5ebac76b0d431b5f7300000d,0.91
5e3709a4b5b409ea53000012,0.11
554356d0ed966d112c000005,0.76
517539af8ed59a060a000026,0.84
56be1723ef6e39474100000c,0.97
58a342e760087bc10a00001c,0.85
56ed27202ac5ed145900000c,0.69
5c7813f57c78d694710000b0,0.86
5cebe41ea49efeb44c000006,0.28
56be06cdef6e394741000004,0.78
5177def18ed59a060a000034,0.85
5e2f972bfbd6abf43b000030,0.73
5c5f22951a4c55d80b00001d,0.32
5d387721a1e159510500000c,0.33
5e33904afbd6abf43b00005f,0.19
58bfeb2b02b8c6095300001a,0.14
51be1750047fa84d1d000005,0.19
58efa1b870f9fc6f0f000003,0.78
5148e42cd24251bc0500003b,0.06
512d2fff5274a5fb07000006,0.66
5d385f717bc3fee31f00001a,0.1
5c61bd04e842deac67000002,0.75
5c55de1607647bbc4b00000a,0.95
61f5fb64882a024a1000001a,0.68
605700d294d57fd879000021,0.81
61f58de2882a024a1000000a,0.76
58cd675c02b8c6095300003b,0.23
5a6f98e6b750ff445500005d,0.7
56f15c5a2ac5ed1459000012,0.08
62190bac3a8413c653000034,0.95
5a888b56d543831129000002,0.87
5a9d2dd21d1251d03b00001a,0.79
58cd6d9702b8c6095300003c,0.18
58917c88621ea6ff7e00000a,0.76
54f4627e64850a5854000007,0.06
530a3e18970c65fa6b000005,0.78
5a9d9ab94e03427e73000003,0.12
5be44d8b133db5eb78000015,0.85
56d1e23c67f0cb3d66000009,0.83
517a8a718ed59a060a00003e,0.4
5ac07b67dd95b2cd42000001,0.13
5c6c46677c78d69471000035,0.73
6028fc001cb411341a000102,0.79
5e5b5c6fb761aafe0900000a,0.11
5a722a052dc08e987e000002,0.05
606a23c694d57fd87900004d,0.82
530db83b38c1322806000002,0.7
511a16f9df1ebcce7d000005,0.44
52eea509c8da89891000000d,0.85
58839d892305cd7e21000006,0.81
621ecac13a8413c65300005f,0.67
52ef6da1c8da898910000011,0.22
5d36b8a37bc3fee31f000009,0.81
5fe31319a43ad31278000046,0.13
56c1d857ef6e394741000033,0.94
552440452c8b63434a00000b,0.46
53189656b166e2b80600001c,0.83
60274ec61cb411341a0000e5,0.74
5a7d50d0faa1ab7d2e000016,0.24
54d646403706e89528000008,0.68
5a7240aa2dc08e987e00000d,0.74
55439140ed966d112c00000a,0.71
55242d512c8b63434a000006,0.82
5fdb2f77a43ad31278000013,0.81
5c7839edd774d04240000003,0.74
55451e53bf90a13052000003,0.75
5a804f71faa1ab7d2e00001d,0.74
606b75c194d57fd87900006c,0.92
530cf22aa177c6630c000004,0.8
601ec2d61cb411341a000062,0.87
602343051cb411341a00008d,0.77
56b330bb39c782df06000001,0.84
54ecb66d445c3b5a5f000002,0.03
5326300fd6d3ac6a34000005,0.75
518ba4b5310faafe08000005,0.85
56c865d25795f9a73e000016,0.85
5896e22078275d0c4a000014,0.42
56d1f790f22319765a000001,0.79
53329c84d6d3ac6a34000040,0.22
5e30f23cfbd6abf43b000042,0.2
