id,internal_signal_score
medquad_13693,0.93
medquad_392,0.9
medquad_13681,0.98
medquad_12305,0.1
medquad_11340,0.29
medquad_10809,1.0
medquad_2645,0.89
medquad_9974,1.0
medquad_1646,0.97
medquad_6995,0.99
medquad_6321,0.87
medquad_11846,0.99
medquad_8615,1.0
medquad_5030,0.91
medquad_5315,0.99
medquad_2550,0.91
medquad_7634,0.86
medquad_8256,0.95
medquad_4514,0.96
medquad_7517,0.07
medquad_7995,0.94
medquad_6178,0.02
medquad_2703,0.99
medquad_11056,0.96
medquad_13778,0.98
medquad_12610,0.93
medquad_2840,0.94
medquad_14070,0.94
medquad_866,0.97
medquad_7315,0.04
medquad_9370,0.94
medquad_3901,0.93
medquad_3558,0.98
medquad_1518,0.92
medquad_13104,0.98
medquad_8326,0.85
medquad_9225,0.92
medquad_9612,0.98
medquad_8141,0.84
medquad_5192,0.17
medquad_12938,0.88
medquad_6387,0.95
medquad_7217,1.0
medquad_9803,0.98
medquad_4730,0.93
medquad_4822,0.98
medquad_92,0.84
medquad_8565,0.96
medquad_255,0.96
medquad_6298,0.04
medquad_10882,0.93
medquad_150,0.89
medquad_8802,0.08
medquad_4160,0.95
medquad_8488,0.97
medquad_1212,0.85
medquad_6799,0.8
medquad_13507,1.0
medquad_10582,1.0
medquad_8892,0.91
medquad_2711,0.45
medquad_11058,0.94
medquad_10729,0.93
medquad_7593,0.98
medquad_12803,0.97
medquad_8317,1.0
medquad_8357,1.0
medquad_811,0.94
medquad_1289,0.95
medquad_2375,0.38
medquad_7537,0.93
medquad_11212,0.9
medquad_577,0.99
medquad_12540,0.88
medquad_10243,0.96
medquad_3988,0.99
medquad_13535,0.98
medquad_10352,0.94
medquad_11049,0.94
medquad_874,0.97
medquad_2916,0.75
medquad_2641,0.94
medquad_1964,0.89
medquad_1072,0.94
medquad_10068,1.0
medquad_4063,0.98
medquad_6817,0.16
medquad_10687,0.94
medquad_12269,0.92
medquad_4140,0.95
medquad_2240,1.0
medquad_8222,0.83
medquad_9768,0.99
medquad_5970,0.96
medquad_10696,1.0
medquad_11828,0.9
medquad_4475,1.0
medquad_413,0.99
medquad_11268,0.96
medquad_2263,0.84
medquad_6882,0.07
medquad_12969,0.95
medquad_3771,0.97
medquad_4538,0.94
medquad_2656,0.95
medquad_3616,1.0
medquad_9281,0.97
medquad_13477,0.14
medquad_9674,0.95
medquad_12104,1.0
medquad_4796,0.95
medquad_11490,0.91
medquad_9805,0.02
medquad_10167,0.93
medquad_7289,1.0
medquad_2530,0.45
medquad_11023,0.57
medquad_9782,0.95
medquad_9239,0.1
medquad_1253,0.99
medquad_4068,0.98
medquad_13525,1.0
medquad_1796,0.91
medquad_11355,0.98
medquad_10399,0.95
medquad_4410,0.92
medquad_12788,0.98
medquad_6033,0.99
medquad_6410,0.98
medquad_535,0.97
medquad_6579,0.99
medquad_10467,1.0
medquad_6105,0.98
medquad_1060,0.88
medquad_6191,0.99
medquad_947,0.93
medquad_2763,0.72
medquad_10297,0.84
medquad_1805,0.9
medquad_10189,0.95
medquad_8551,0.98
medquad_12067,1.0
medquad_5117,1.0
medquad_1517,0.89
medquad_8453,1.0
medquad_813,0.99
medquad_9832,0.95
medquad_2690,0.98
medquad_8050,0.07
medquad_12238,0.97
medquad_2783,0.99
medquad_4754,0.87
medquad_7544,0.93
medquad_2821,0.96
medquad_1436,0.91
medquad_6866,0.26
medquad_13877,0.99
medquad_2912,0.95
medquad_11458,0.97
medquad_8099,0.96
medquad_5617,0.95
medquad_5006,0.96
medquad_4277,0.97
medquad_11172,0.99
medquad_6860,0.94
medquad_4874,0.95
medquad_8783,0.95
medquad_10733,0.97
medquad_2668,0.96
medquad_3196,0.96
medquad_10014,0.96
medquad_2953,0.65
medquad_5861,1.0
medquad_11967,1.0
medquad_6735,0.98
medquad_8296,0.95
medquad_6781,0.98
medquad_12625,0.94
medquad_411,0.93
medquad_4745,0.94
medquad_12770,0.98
medquad_2774,0.94
medquad_7334,0.75
medquad_10487,0.97
medquad_5576,0.96
medquad_2532,0.97
medquad_3818,0.78
medquad_13723,0.96
medquad_11786,1.0
medquad_3960,1.0
medquad_534,0.89
medquad_7473,0.93
medquad_5406,0.98
medquad_10447,0.97
medquad_3587,0.99
medquad_12021,0.97
medquad_12824,0.97
medquad_7774,0.72
medquad_1115,0.99
medquad_13951,0.85
medquad_1440,0.87
medquad_6935,0.96
medquad_13124,0.95
medquad_10874,0.96
medquad_2113,0.9
medquad_7279,0.02
medquad_11529,1.0
medquad_7145,0.09
medquad_2104,0.96
medquad_7705,0.02
medquad_13839,0.97
medquad_3869,0.98
medquad_13480,1.0
medquad_11364,0.94
medquad_2830,0.94
medquad_12062,0.99
medquad_3051,0.94
medquad_8825,0.96
medquad_7898,0.12
medquad_3041,0.96
medquad_764,0.95
medquad_3851,0.94
medquad_7206,0.92
medquad_12309,1.0
medquad_12758,0.98
medquad_5430,0.96
medquad_380,0.92
medquad_5364,0.06
medquad_5757,0.9
medquad_589,0.94
medquad_9069,0.98
medquad_6215,0.97
medquad_9971,0.91
medquad_2241,0.73
medquad_9855,0.99
medquad_833,0.96
medquad_5843,0.97
medquad_11698,0.99
medquad_2991,0.95
medquad_2352,0.85
medquad_3429,0.88
medquad_710,0.98
medquad_177,0.83
medquad_13911,0.97
medquad_12268,1.0
medquad_6020,0.97
medquad_10089,0.97
medquad_11040,0.97
medquad_33,0.95
medquad_6458,0.15
