id,hybrid_meta_score
medquad_12067,1.0
medquad_5117,1.0
medquad_1517,1.0
medquad_8453,0.82
medquad_813,1.0
medquad_9832,1.0
medquad_2690,0.99
medquad_8050,0.16
medquad_12238,0.96
medquad_2783,1.0
medquad_4754,0.91
medquad_7544,1.0
medquad_2821,1.0
medquad_1436,0.89
medquad_6866,0.24
medquad_13877,0.89
medquad_2912,1.0
medquad_11458,1.0
medquad_8099,1.0
medquad_5617,1.0
medquad_5006,0.93
medquad_4277,1.0
medquad_11172,0.99
medquad_6860,0.81
medquad_4874,1.0
medquad_8783,0.98
medquad_10733,0.97
medquad_2668,1.0
medquad_3196,1.0
medquad_10014,0.98
medquad_2953,0.41
medquad_5861,1.0
medquad_11967,1.0
medquad_6735,1.0
medquad_8296,0.94
medquad_6781,0.91
medquad_12625,0.99
medquad_411,0.99
medquad_4745,0.89
medquad_12770,1.0
medquad_2774,0.99
medquad_7334,0.93
medquad_10487,1.0
medquad_5576,1.0
medquad_2532,0.98
medquad_3818,0.93
medquad_13723,0.98
medquad_11786,1.0
medquad_3960,1.0
medquad_534,0.94
medquad_7473,1.0
medquad_5406,1.0
medquad_10447,1.0
medquad_3587,1.0
medquad_12021,1.0
medquad_12824,0.89
medquad_7774,0.69
medquad_1115,1.0
medquad_13951,0.86
medquad_1440,0.92
medquad_6935,1.0
medquad_13124,1.0
medquad_10874,1.0
medquad_2113,0.89
medquad_7279,0.0
medquad_11529,0.92
medquad_7145,0.01
medquad_2104,1.0
medquad_7705,0.0
medquad_13839,0.99
medquad_3869,0.95
medquad_13480,0.97
medquad_11364,0.99
medquad_2830,0.97
medquad_12062,0.94
medquad_3051,0.97
medquad_8825,0.99
medquad_7898,0.01
medquad_3041,1.0
medquad_764,0.99
medquad_3851,1.0
medquad_7206,0.99
medquad_12309,1.0
medquad_12758,1.0
medquad_5430,1.0
medquad_380,0.86
medquad_5364,0.0
medquad_5757,0.86
medquad_589,1.0
medquad_9069,1.0
medquad_6215,1.0
medquad_9971,0.97
medquad_2241,0.94
medquad_9855,1.0
medquad_833,1.0
medquad_5843,1.0
medquad_11698,1.0
medquad_2991,1.0
medquad_2352,0.92
medquad_3429,1.0
medquad_710,1.0
medquad_177,0.96
medquad_13911,1.0
medquad_12268,0.94
medquad_6020,0.96
medquad_10089,1.0
medquad_11040,1.0
medquad_33,1.0
medquad_6458,0.0
