id,internal_signal_score
53189656b166e2b80600001c,0.86
5c55de1607647bbc4b00000a,0.86
5d387f24a1e1595105000013,0.83
54d646403706e89528000008,0.84
58cd6d9702b8c6095300003c,0.2
55439140ed966d112c00000a,0.87
51487ef9d24251bc05000031,0.77
56c1d85cef6e394741000034,0.48
5d385f717bc3fee31f00001a,0.16
5a804f71faa1ab7d2e00001d,0.9
517539af8ed59a060a000026,0.84
58bfeb2b02b8c6095300001a,0.2
601ec2d61cb411341a000062,0.92
602343051cb411341a00008d,0.86
5e44cf61f5547e6e27000001,0.84
5c53131e7e3cb0e231000012,0.88
5326300fd6d3ac6a34000005,0.84
518ba4b5310faafe08000005,0.85
